zip_code,lat,lon,city,state,county,type,state_full
00501,40.810001,-73.040001,HOLTSVILLE,NY,SUFFOLK,UNIQUE,New York
00544,40.810001,-73.040001,HOLTSVILLE,NY,SUFFOLK,UNIQUE,New York
00601,18.180555,-66.749963,ADJUNTAS,PR,ADJUNTAS,STANDARD,
00602,18.361944,-67.175600,AGUADA,PR,AGUADA,STANDARD,
00603,18.455183,-67.119886,AGUADILLA,PR,AGUADILLA,STANDARD,
00604,18.430000,-67.150001,AGUADILLA,PR,AGUADILLA,STANDARD,
00605,18.430000,-67.150001,AGUADILLA,PR,AGUADILLA,STANDARD,
00606,18.158345,-66.932910,MARICAO,PR,MARICAO,STANDARD,
00610,18.295365,-67.125132,ANASCO,PR,ANASCO,STANDARD,
00611,18.280001,-66.790002,ANGELES,PR,UTUADO,PO BOX ONLY,
00612,18.402253,-66.711400,ARECIBO,PR,ARECIBO,STANDARD,
00613,18.450001,-66.729999,ARECIBO,PR,ARECIBO,STANDARD,
00614,18.450001,-66.729999,ARECIBO,PR,ARECIBO,STANDARD,
00616,18.420412,-66.671976,BAJADERO,PR,ARECIBO,STANDARD,
00617,18.445148,-66.559695,BARCELONETA,PR,BARCELONETA,STANDARD,
00622,17.991244,-67.153990,BOQUERON,PR,CABO ROJO,STANDARD,
00623,18.083361,-67.153894,CABO ROJO,PR,CABO ROJO,STANDARD,
00624,18.064920,-66.716680,PENUELAS,PR,PENUELAS,STANDARD,
00627,18.412600,-66.863925,CAMUY,PR,CAMUY,STANDARD,
00631,18.190607,-66.832042,CASTANER,PR,LARES,STANDARD,
00636,18.150000,-67.059999,ROSARIO,PR,SAN GERMAN,STANDARD,
00637,18.076714,-66.947390,SABANA GRANDE,PR,SABANA GRANDE,STANDARD,
00638,18.295913,-66.515585,CIALES,PR,CIALES,STANDARD,
00641,18.263086,-66.712985,UTUADO,PR,UTUADO,STANDARD,
00646,18.433151,-66.285873,DORADO,PR,DORADO,STANDARD,
00647,17.963613,-66.947124,ENSENADA,PR,GUANICA,STANDARD,
00650,18.349416,-66.578082,FLORIDA,PR,FLORIDA,STANDARD,
00652,18.448452,-66.594126,GARROCHALES,PR,ARECIBO,STANDARD,
00653,17.985034,-66.886533,GUANICA,PR,GUANICA,STANDARD,
00656,18.053539,-66.792932,GUAYANILLA,PR,GUAYANILLA,STANDARD,
00659,18.407227,-66.808997,HATILLO,PR,HATILLO,STANDARD,
00660,18.134695,-67.116198,HORMIGUEROS,PR,HORMIGUEROS,STANDARD,
00662,18.468319,-67.015781,ISABELA,PR,ISABELA,STANDARD,
00664,18.210329,-66.591619,JAYUYA,PR,JAYUYA,STANDARD,
00667,18.003422,-67.035807,LAJAS,PR,LAJAS,STANDARD,
00669,18.277101,-66.869642,LARES,PR,LARES,STANDARD,
00670,18.240188,-66.988774,LAS MARIAS,PR,LAS MARIAS,STANDARD,
00674,18.422909,-66.489337,MANATI,PR,MANATI,STANDARD,
00676,18.377637,-67.079575,MOCA,PR,MOCA,STANDARD,
00677,18.332568,-67.227025,RINCON,PR,RINCON,STANDARD,
00678,18.434098,-66.927384,QUEBRADILLAS,PR,QUEBRADILLAS,STANDARD,
00680,18.182056,-67.132502,MAYAGUEZ,PR,MAYAGUEZ,STANDARD,
00681,18.200000,-67.140001,MAYAGUEZ,PR,MAYAGUEZ,STANDARD,
00682,18.221464,-67.156039,MAYAGUEZ,PR,MAYAGUEZ,STANDARD,
00683,18.107800,-67.037262,SAN GERMAN,PR,SAN GERMAN,STANDARD,
00685,18.332930,-66.959691,SAN SEBASTIAN,PR,SAN SEBASTIAN,STANDARD,
00687,18.319027,-66.420557,MOROVIS,PR,MOROVIS,STANDARD,
00688,18.382264,-66.626439,SABANA HOYOS,PR,ARECIBO,STANDARD,
00690,18.495510,-67.098672,SAN ANTONIO,PR,AGUADILLA,STANDARD,
00692,18.410188,-66.336559,VEGA ALTA,PR,VEGA ALTA,STANDARD,
00693,18.422999,-66.397232,VEGA BAJA,PR,VEGA BAJA,STANDARD,
00694,18.482371,-66.391078,VEGA BAJA,PR,VEGA BAJA,STANDARD,
00698,18.064848,-66.856316,YAUCO,PR,YAUCO,STANDARD,
00703,18.248401,-66.130663,AGUAS BUENAS,PR,AGUAS BUENAS,STANDARD,
00704,17.965769,-66.219558,AGUIRRE,PR,GUAYAMA,STANDARD,
00705,18.128961,-66.266680,AIBONITO,PR,AIBONITO,STANDARD,
00707,18.014055,-65.920751,MAUNABO,PR,MAUNABO,STANDARD,
00714,18.003025,-66.046235,ARROYO,PR,ARROYO,STANDARD,
00715,18.011233,-66.560064,MERCEDITA,PR,PONCE,STANDARD,
00716,17.992040,-66.605853,PONCE,PR,PONCE,STANDARD,
00717,18.003223,-66.614036,PONCE,PR,PONCE,STANDARD,
00718,18.231988,-65.759620,NAGUABO,PR,NAGUABO,STANDARD,
00719,18.289927,-66.253443,NARANJITO,PR,NARANJITO,STANDARD,
00720,18.217947,-66.428077,OROCOVIS,PR,OROCOVIS,STANDARD,
00721,18.370000,-65.770002,PALMER,PR,RIO GRANDE,STANDARD,
00723,18.043499,-66.015479,PATILLAS,PR,PATILLAS,STANDARD,
00725,18.218819,-66.042376,CAGUAS,PR,CAGUAS,STANDARD,
00726,18.230000,-66.030000,CAGUAS,PR,CAGUAS,STANDARD,
00727,18.215309,-66.073563,CAGUAS,PR,CAGUAS,STANDARD,
00728,17.989853,-66.664115,PONCE,PR,PONCE,STANDARD,
00729,18.323586,-65.883206,CANOVANAS,PR,CANOVANAS,STANDARD,
00730,18.030830,-66.616836,PONCE,PR,PONCE,STANDARD,
00731,18.109948,-66.635619,PONCE,PR,PONCE,STANDARD,
00732,17.980000,-66.600000,PONCE,PR,PONCE,STANDARD,
00733,17.980000,-66.600000,PONCE,PR,PONCE,STANDARD,
00734,17.980000,-66.600000,PONCE,PR,PONCE,STANDARD,
00735,18.252605,-65.682494,CEIBA,PR,CEIBA,STANDARD,
00736,18.103625,-66.151666,CAYEY,PR,CAYEY,STANDARD,
00737,18.110001,-66.159999,CAYEY,PR,CAYEY,STANDARD,
00738,18.304458,-65.698709,FAJARDO,PR,FAJARDO,STANDARD,
00739,18.177234,-66.160648,CIDRA,PR,CIDRA,STANDARD,
00740,18.331178,-65.634102,PUERTO REAL,PR,FAJARDO,STANDARD,
00741,18.163855,-65.754040,PUNTA SANTIAGO,PR,HUMACAO,STANDARD,
00742,18.270000,-65.650002,ROOSEVELT ROADS,PR,CEIBA,STANDARD,
00744,18.219999,-65.790001,RIO BLANCO,PR,NAGUABO,PO BOX ONLY,
00745,18.352216,-65.817390,RIO GRANDE,PR,RIO GRANDE,STANDARD,
00751,18.001317,-66.252186,SALINAS,PR,SALINAS,STANDARD,
00754,18.147107,-65.976164,SAN LORENZO,PR,SAN LORENZO,STANDARD,
00757,17.995441,-66.391331,SANTA ISABEL,PR,SANTA ISABEL,STANDARD,
00765,18.130097,-65.439366,VIEQUES,PR,VIEQUES,STANDARD,
00766,18.133196,-66.476913,VILLALBA,PR,VILLALBA,STANDARD,
00767,18.069489,-65.896162,YABUCOA,PR,YABUCOA,STANDARD,
00769,18.103801,-66.357583,COAMO,PR,COAMO,STANDARD,
00771,18.187148,-65.871191,LAS PIEDRAS,PR,LAS PIEDRAS,STANDARD,
00772,18.438968,-65.905171,LOIZA,PR,LOIZA,STANDARD,
00773,18.342888,-65.723106,LUQUILLO,PR,LUQUILLO,STANDARD,
00775,18.326600,-65.307721,CULEBRA,PR,CULEBRA,PO BOX ONLY,
00777,18.224133,-65.908539,JUNCOS,PR,JUNCOS,STANDARD,
00778,18.264076,-65.978507,GURABO,PR,GURABO,STANDARD,
00780,18.102834,-66.568103,COTO LAUREL,PR,PONCE,STANDARD,
00782,18.225708,-66.221635,COMERIO,PR,COMERIO,STANDARD,
00783,18.303910,-66.326178,COROZAL,PR,COROZAL,STANDARD,
00784,18.010714,-66.133614,GUAYAMA,PR,GUAYAMA,STANDARD,
00785,17.970001,-66.110002,GUAYAMA,PR,GUAYANILLA,STANDARD,
00786,18.155423,-66.229906,LA PLATA,PR,AIBONITO,PO BOX ONLY,
00791,18.136782,-65.821474,HUMACAO,PR,HUMACAO,STANDARD,
00792,18.150000,-65.810000,HUMACAO,PR,HUMACAO,STANDARD,
00794,18.198955,-66.309833,BARRANQUITAS,PR,BARRANQUITAS,STANDARD,
00795,18.060494,-66.500627,JUANA DIAZ,PR,JUANA DIAZ,STANDARD,
00801,18.349872,-64.974019,ST THOMAS,VI,SAINT THOMAS,STANDARD,
00802,18.340876,-64.923509,ST THOMAS,VI,SAINT THOMAS,STANDARD,
00803,18.350000,-64.929998,ST THOMAS,VI,SAINT THOMAS,STANDARD,
00804,18.350000,-64.929998,ST THOMAS,VI,SAINT THOMAS,STANDARD,
00805,18.340000,-64.929998,ST THOMAS,VI,SAINT THOMAS,STANDARD,
00820,17.743073,-64.686570,CHRISTIANSTED,VI,SAINT CROIX,STANDARD,
00821,17.740001,-64.699998,CHRISTIANSTED,VI,SAINT CROIX,STANDARD,
00822,17.740001,-64.699998,CHRISTIANSTED,VI,SAINT CROIX,STANDARD,
00823,17.723549,-64.745931,CHRISTIANSTED,VI,SAINT CROIX,STANDARD,
00824,17.744557,-64.682930,CHRISTIANSTED,VI,SAINT CROIX,STANDARD,
00830,18.338559,-64.736533,ST JOHN,VI,SAINT JOHN,STANDARD,
00831,18.327295,-64.786721,ST JOHN,VI,SAINT JOHN,STANDARD,
00840,17.747873,-64.880698,FREDERIKSTED,VI,SAINT CROIX,STANDARD,
00841,17.768133,-64.807854,FREDERIKSTED,VI,SAINT CROIX,STANDARD,
00850,17.705252,-64.752557,KINGSHILL,VI,SAINT CROIX,STANDARD,
00851,17.732228,-64.770759,KINGSHILL,VI,SAINT CROIX,STANDARD,
00901,18.465369,-66.104613,SAN JUAN,PR,SAN JUAN,STANDARD,
00902,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00906,18.464460,-66.094996,SAN JUAN,PR,SAN JUAN,STANDARD,
00907,18.452553,-66.077839,SAN JUAN,PR,SAN JUAN,STANDARD,
00908,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00909,18.441610,-66.067129,SAN JUAN,PR,SAN JUAN,STANDARD,
00910,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00911,18.451158,-66.056201,SAN JUAN,PR,SAN JUAN,STANDARD,
00912,18.445329,-66.060135,SAN JUAN,PR,SAN JUAN,STANDARD,
00913,18.450002,-66.042656,SAN JUAN,PR,SAN JUAN,STANDARD,
00914,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00915,18.437179,-66.045573,SAN JUAN,PR,SAN JUAN,STANDARD,
00916,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00917,18.420674,-66.050108,SAN JUAN,PR,SAN JUAN,STANDARD,
00918,18.421022,-66.065790,SAN JUAN,PR,SAN JUAN,STANDARD,
00919,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00920,18.414292,-66.088043,SAN JUAN,PR,SAN JUAN,STANDARD,
00921,18.392282,-66.088555,SAN JUAN,PR,SAN JUAN,STANDARD,
00922,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00923,18.409306,-66.038886,SAN JUAN,PR,SAN JUAN,STANDARD,
00924,18.399193,-66.012453,SAN JUAN,PR,SAN JUAN,STANDARD,
00925,18.400296,-66.050600,SAN JUAN,PR,SAN JUAN,STANDARD,
00926,18.345400,-66.051542,SAN JUAN,PR,SAN JUAN,STANDARD,
00927,18.388012,-66.072088,SAN JUAN,PR,SAN JUAN,STANDARD,
00928,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00929,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00930,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00931,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00933,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00934,18.411313,-66.124236,FORT BUCHANAN,PR,BAYAMON,STANDARD,
00935,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,UNIQUE,
00936,18.395463,-66.073775,SAN JUAN,PR,SAN JUAN,STANDARD,
00937,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00938,18.410462,-66.060533,SAN JUAN,PR,SAN JUAN,STANDARD,
00939,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00940,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00949,18.430695,-66.212831,TOA BAJA,PR,TOA BAJA,STANDARD,
00950,18.459700,-66.233103,TOA BAJA,PR,TOA BAJA,STANDARD,
00951,18.427529,-66.253791,TOA BAJA,PR,TOA BAJA,STANDARD,
00952,18.427447,-66.182026,SABANA SECA,PR,TOA BAJA,STANDARD,
00953,18.360728,-66.251530,TOA ALTA,PR,TOA ALTA,STANDARD,
00954,18.389999,-66.250000,TOA ALTA,PR,TOA ALTA,STANDARD,
00955,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,STANDARD,
00956,18.321137,-66.170422,BAYAMON,PR,BAYAMON,STANDARD,
00957,18.368414,-66.187695,BAYAMON,PR,BAYAMON,STANDARD,
00958,18.280001,-66.130001,BAYAMON,PR,BAYAMON,STANDARD,
00959,18.385785,-66.155655,BAYAMON,PR,BAYAMON,STANDARD,
00960,18.416919,-66.145792,BAYAMON,PR,BAYAMON,STANDARD,
00961,18.413287,-66.164616,BAYAMON,PR,BAYAMON,STANDARD,
00962,18.444613,-66.148838,CATANO,PR,CATANO,STANDARD,
00963,18.430000,-66.110002,CATANO,PR,CATANO,STANDARD,
00965,18.433757,-66.114749,GUAYNABO,PR,GUAYNABO,STANDARD,
00966,18.401522,-66.117597,GUAYNABO,PR,GUAYNABO,STANDARD,
00968,18.406084,-66.101232,GUAYNABO,PR,SAN JUAN,STANDARD,
00969,18.368062,-66.108062,GUAYNABO,PR,GUAYNABO,STANDARD,
00970,18.380000,-66.110002,GUAYNABO,PR,GUAYNABO,STANDARD,
00971,18.318883,-66.119189,GUAYNABO,PR,GUAYNABO,STANDARD,
00975,18.400000,-66.059998,SAN JUAN,PR,SAN JUAN,UNIQUE,
00976,18.336176,-65.994101,TRUJILLO ALTO,PR,TRUJILLO ALTO,STANDARD,
00977,18.359999,-66.010001,TRUJILLO ALTO,PR,TRUJILLO ALTO,STANDARD,
00978,18.370000,-66.010001,SAINT JUST CONTRACT,PR,TRUJILLO ALTO,STANDARD,
00979,18.444395,-66.030034,CAROLINA,PR,SAN JUAN,STANDARD,
00981,18.400000,-65.980003,CAROLINA,PR,SAN JUAN,STANDARD,
00982,18.411262,-65.992045,CAROLINA,PR,SAN JUAN,STANDARD,
00983,18.417817,-65.975816,CAROLINA,PR,CAROLINA,STANDARD,
00984,18.400000,-65.980003,CAROLINA,PR,CAROLINA,STANDARD,
00985,18.410770,-65.947928,CAROLINA,PR,CAROLINA,STANDARD,
00986,18.400000,-65.980003,CAROLINA,PR,CAROLINA,STANDARD,
00987,18.338161,-65.941085,CAROLINA,PR,CAROLINA,STANDARD,
00988,18.400000,-65.980003,CAROLINA,PR,CAROLINA,STANDARD,
01001,42.062368,-72.625757,AGAWAM,MA,HAMPDEN,STANDARD,Massachusetts
01002,42.364060,-72.458738,AMHERST,MA,HAMPSHIRE,STANDARD,Massachusetts
01003,42.389940,-72.524110,AMHERST,MA,HAMPSHIRE,STANDARD,Massachusetts
01004,42.369999,-72.519998,AMHERST,MA,HAMPSHIRE,STANDARD,Massachusetts
01005,42.418849,-72.106601,BARRE,MA,WORCESTER,STANDARD,Massachusetts
01007,42.279011,-72.400470,BELCHERTOWN,MA,HAMPSHIRE,STANDARD,Massachusetts
01008,42.190143,-72.954350,BLANDFORD,MA,HAMPDEN,STANDARD,Massachusetts
01009,42.211969,-72.341436,BONDSVILLE,MA,HAMPDEN,PO BOX ONLY,Massachusetts
01010,42.128176,-72.205352,BRIMFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01011,42.300280,-72.968714,CHESTER,MA,HAMPDEN,STANDARD,Massachusetts
01012,42.375426,-72.858195,CHESTERFIELD,MA,HAMPSHIRE,STANDARD,Massachusetts
01013,42.154903,-72.602807,CHICOPEE,MA,HAMPDEN,STANDARD,Massachusetts
01014,42.170001,-72.570002,CHICOPEE,MA,HAMPDEN,STANDARD,Massachusetts
01020,42.172603,-72.562072,CHICOPEE,MA,HAMPDEN,STANDARD,Massachusetts
01021,42.170001,-72.570002,CHICOPEE,MA,HAMPDEN,STANDARD,Massachusetts
01022,42.197742,-72.542715,CHICOPEE,MA,HAMPDEN,STANDARD,Massachusetts
01026,42.465496,-72.918266,CUMMINGTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01027,42.295007,-72.751876,EASTHAMPTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01028,42.062378,-72.498114,EAST LONGMEADOW,MA,HAMPDEN,STANDARD,Massachusetts
01029,42.193395,-73.044645,EAST OTIS,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01030,42.072924,-72.686969,FEEDING HILLS,MA,HAMPDEN,STANDARD,Massachusetts
01031,42.329401,-72.198187,GILBERTVILLE,MA,WORCESTER,STANDARD,Massachusetts
01032,42.457614,-72.814782,GOSHEN,MA,HAMPSHIRE,STANDARD,Massachusetts
01033,42.244949,-72.500143,GRANBY,MA,HAMPSHIRE,STANDARD,Massachusetts
01034,42.098677,-72.961563,GRANVILLE,MA,HAMPDEN,STANDARD,Massachusetts
01035,42.356493,-72.568629,HADLEY,MA,HAMPSHIRE,STANDARD,Massachusetts
01036,42.062945,-72.417299,HAMPDEN,MA,HAMPDEN,STANDARD,Massachusetts
01037,42.372728,-72.195414,HARDWICK,MA,WORCESTER,PO BOX ONLY,Massachusetts
01038,42.385497,-72.606926,HATFIELD,MA,HAMPSHIRE,STANDARD,Massachusetts
01039,42.404277,-72.688922,HAYDENVILLE,MA,HAMPSHIRE,STANDARD,Massachusetts
01040,42.211655,-72.642450,HOLYOKE,MA,HAMPDEN,STANDARD,Massachusetts
01041,42.209999,-72.639998,HOLYOKE,MA,HAMPDEN,STANDARD,Massachusetts
01050,42.286763,-72.869697,HUNTINGTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01053,42.356301,-72.713586,LEEDS,MA,HAMPSHIRE,STANDARD,Massachusetts
01054,42.468897,-72.484577,LEVERETT,MA,FRANKLIN,STANDARD,Massachusetts
01056,42.183576,-72.457809,LUDLOW,MA,HAMPDEN,STANDARD,Massachusetts
01057,42.093595,-72.321492,MONSON,MA,HAMPDEN,STANDARD,Massachusetts
01059,42.400001,-72.519998,NORTH AMHERST,MA,HAMPSHIRE,STANDARD,Massachusetts
01060,42.321488,-72.630586,NORTHAMPTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01061,42.319999,-72.670003,NORTHAMPTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01062,42.328308,-72.703921,FLORENCE,MA,HAMPSHIRE,STANDARD,Massachusetts
01063,42.318882,-72.638529,NORTHAMPTON,MA,HAMPSHIRE,UNIQUE,Massachusetts
01066,42.406903,-72.655017,NORTH HATFIELD,MA,HAMPSHIRE,PO BOX ONLY,Massachusetts
01068,42.350861,-72.044248,OAKHAM,MA,WORCESTER,STANDARD,Massachusetts
01069,42.187794,-72.308467,PALMER,MA,HAMPDEN,STANDARD,Massachusetts
01070,42.518447,-72.919018,PLAINFIELD,MA,HAMPSHIRE,STANDARD,Massachusetts
01071,42.160060,-72.873856,RUSSELL,MA,HAMPDEN,STANDARD,Massachusetts
01072,42.456968,-72.417245,SHUTESBURY,MA,FRANKLIN,STANDARD,Massachusetts
01073,42.226948,-72.741590,SOUTHAMPTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01074,42.387604,-72.093227,SOUTH BARRE,MA,WORCESTER,PO BOX ONLY,Massachusetts
01075,42.256208,-72.581033,SOUTH HADLEY,MA,HAMPSHIRE,STANDARD,Massachusetts
01077,42.052570,-72.777353,SOUTHWICK,MA,HAMPDEN,STANDARD,Massachusetts
01079,42.197913,-72.329709,THORNDIKE,MA,HAMPDEN,PO BOX ONLY,Massachusetts
01080,42.185728,-72.361558,THREE RIVERS,MA,HAMPDEN,STANDARD,Massachusetts
01081,42.061312,-72.234414,WALES,MA,HAMPDEN,STANDARD,Massachusetts
01082,42.293532,-72.278599,WARE,MA,HAMPSHIRE,STANDARD,Massachusetts
01083,42.203643,-72.194601,WARREN,MA,WORCESTER,PO BOX ONLY,Massachusetts
01084,42.392372,-72.882237,WEST CHESTERFIELD,MA,HAMPSHIRE,PO BOX ONLY,Massachusetts
01085,42.153503,-72.771602,WESTFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01086,42.130448,-72.793964,WESTFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01088,42.391709,-72.646493,WEST HATFIELD,MA,HAMPSHIRE,STANDARD,Massachusetts
01089,42.125451,-72.649737,WEST SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01090,42.120001,-72.649997,WEST SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01092,42.191868,-72.235111,WEST WARREN,MA,WORCESTER,PO BOX ONLY,Massachusetts
01093,42.441942,-72.661820,WHATELY,MA,FRANKLIN,PO BOX ONLY,Massachusetts
01094,42.359109,-72.136797,WHEELWRIGHT,MA,WORCESTER,PO BOX ONLY,Massachusetts
01095,42.138500,-72.420714,WILBRAHAM,MA,HAMPDEN,STANDARD,Massachusetts
01096,42.397139,-72.763569,WILLIAMSBURG,MA,HAMPSHIRE,STANDARD,Massachusetts
01097,42.178037,-72.832609,WORONOCO,MA,HAMPDEN,STANDARD,Massachusetts
01098,42.394315,-72.943115,WORTHINGTON,MA,HAMPSHIRE,STANDARD,Massachusetts
01101,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01102,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01103,42.104107,-72.592029,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01104,42.134009,-72.565378,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01105,42.099958,-72.580766,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01106,42.047567,-72.571129,LONGMEADOW,MA,HAMPDEN,STANDARD,Massachusetts
01107,42.121059,-72.607069,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01108,42.080693,-72.560788,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01109,42.119673,-72.549723,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01111,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,UNIQUE,Massachusetts
01114,42.170731,-72.604842,SPRINGFIELD,MA,HAMPDEN,UNIQUE,Massachusetts
01115,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,UNIQUE,Massachusetts
01116,42.039999,-72.570002,LONGMEADOW,MA,HAMPDEN,STANDARD,Massachusetts
01118,42.094193,-72.525080,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01119,42.124977,-72.511208,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01128,42.092298,-72.489132,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01129,42.118689,-72.488197,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01133,42.099999,-72.590001,SPRINGFIELD,MA,HAMPDEN,UNIQUE,Massachusetts
01138,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01139,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01144,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01151,42.151860,-72.509131,INDIAN ORCHARD,MA,HAMPDEN,STANDARD,Massachusetts
01152,42.110001,-72.529997,SPRINGFIELD,MA,HAMPDEN,STANDARD,Massachusetts
01195,42.099999,-72.580001,Springfield,MA,SPRINGFIELD,STANDARD,
01199,42.120564,-72.604467,SPRINGFIELD,MA,HAMPDEN,UNIQUE,Massachusetts
01201,42.448236,-73.273730,PITTSFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01202,42.450001,-73.260001,PITTSFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01203,42.450001,-73.260001,PITTSFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01220,42.623799,-73.116738,ADAMS,MA,BERKSHIRE,STANDARD,Massachusetts
01222,42.058703,-73.322176,ASHLEY FALLS,MA,BERKSHIRE,STANDARD,Massachusetts
01223,42.312226,-73.110126,BECKET,MA,BERKSHIRE,STANDARD,Massachusetts
01224,42.513164,-73.195743,BERKSHIRE,MA,BERKSHIRE,STANDARD,Massachusetts
01225,42.563400,-73.153334,CHESHIRE,MA,BERKSHIRE,STANDARD,Massachusetts
01226,42.481120,-73.135070,DALTON,MA,BERKSHIRE,STANDARD,Massachusetts
01227,42.470000,-73.160000,DALTON,MA,BERKSHIRE,STANDARD,Massachusetts
01229,42.276337,-73.335898,GLENDALE,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01230,42.173191,-73.324280,GREAT BARRINGTON,MA,BERKSHIRE,STANDARD,Massachusetts
01235,42.425676,-73.063012,HINSDALE,MA,BERKSHIRE,STANDARD,Massachusetts
01236,42.266495,-73.378396,HOUSATONIC,MA,BERKSHIRE,STANDARD,Massachusetts
01237,42.547816,-73.268033,LANESBORO,MA,BERKSHIRE,STANDARD,Massachusetts
01238,42.297500,-73.230146,LEE,MA,BERKSHIRE,STANDARD,Massachusetts
01240,42.367858,-73.269761,LENOX,MA,BERKSHIRE,STANDARD,Massachusetts
01242,42.333734,-73.249196,LENOX DALE,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01243,42.350123,-73.024114,MIDDLEFIELD,MA,HAMPSHIRE,PO BOX ONLY,Massachusetts
01244,42.118095,-73.257494,MILL RIVER,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01245,42.186892,-73.223104,MONTEREY,MA,BERKSHIRE,STANDARD,Massachusetts
01247,42.698525,-73.084301,NORTH ADAMS,MA,BERKSHIRE,STANDARD,Massachusetts
01252,42.170001,-73.439997,NORTH EGREMONT,MA,BERKSHIRE,STANDARD,Massachusetts
01253,42.206683,-73.113214,OTIS,MA,BERKSHIRE,STANDARD,Massachusetts
01254,42.382020,-73.365493,RICHMOND,MA,BERKSHIRE,STANDARD,Massachusetts
01255,42.107495,-73.118609,SANDISFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01256,42.594166,-73.022317,SAVOY,MA,BERKSHIRE,STANDARD,Massachusetts
01257,42.085245,-73.367481,SHEFFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01258,42.109281,-73.462885,SOUTH EGREMONT,MA,BERKSHIRE,STANDARD,Massachusetts
01259,42.075468,-73.234374,SOUTHFIELD,MA,BERKSHIRE,STANDARD,Massachusetts
01260,42.295697,-73.342544,SOUTH LEE,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01262,42.292203,-73.319212,STOCKBRIDGE,MA,BERKSHIRE,PO BOX ONLY,Massachusetts
01263,42.300000,-73.319998,STOCKBRIDGE,MA,BERKSHIRE,UNIQUE,Massachusetts
01264,42.231589,-73.202429,TYRINGHAM,MA,BERKSHIRE,STANDARD,Massachusetts
01266,42.312353,-73.388047,WEST STOCKBRIDGE,MA,BERKSHIRE,STANDARD,Massachusetts
01267,42.671617,-73.246983,WILLIAMSTOWN,MA,BERKSHIRE,STANDARD,Massachusetts
